sensor,sequence,timestamp_s
imu,42,0.41984527
imu,43,0.42995386
imu,44,0.43999580
imu,45,0.45003914
imu,46,0.46011209
imu,47,0.46991387
imu,48,0.48012737
imu,49,0.48997656
imu,50,0.49989520
imu,51,0.50993022
imu,52,0.51999286
imu,53,0.52999120
imu,54,0.53996178
imu,55,0.55005233
imu,56,0.55997256
imu,57,0.56999601
imu,58,0.57998586
imu,59,0.59014690
imu,60,0.59991370
imu,61,0.61002015
imu,62,0.61988429
imu,63,0.62997364
imu,64,0.63990778
imu,65,0.64997810
imu,66,0.65996328
imu,67,0.66989474
imu,68,0.68000383
imu,69,0.69018387
imu,70,0.70002622
imu,71,0.71002407
imu,72,0.72024080
imu,73,0.73012761
imu,74,0.74009077
imu,75,0.75000560
imu,76,0.76001839
imu,77,0.76991950
imu,78,0.78004972
imu,79,0.78995344
imu,80,0.80004341
imu,81,0.80999105
imu,82,0.81999378
imu,83,0.83002652
imu,84,0.83987596
imu,85,0.85002079
imu,86,0.86001478
imu,87,0.86994574
imu,88,0.88009075
imu,89,0.89001787
imu,90,0.89995990
imu,91,0.91009534
imu,92,0.92013046
imu,93,0.92990840
imu,94,0.93996180
imu,95,0.94994975
imu,96,0.96001509
imu,97,0.97000288
imu,98,0.98004885
imu,99,0.99001734
imu,100,0.99985452
imu,101,1.01009030
imu,102,1.02003488
imu,103,1.02996749
imu,104,1.04003613
imu,105,1.05002248
imu,106,1.05989844
imu,107,1.06990106
imu,108,1.07992511
imu,109,1.08997761
imu,110,1.09991878
imu,111,1.10997207
imu,112,1.11980217
imu,113,1.12994785
imu,114,1.13995742
imu,115,1.15006096
imu,116,1.15989228
imu,117,1.17002367
imu,118,1.17995732
imu,119,1.19008088
imu,120,1.20005874
imu,121,1.21009761
imu,122,1.22002885
imu,123,1.23015023
imu,124,1.24000845
imu,125,1.24985803
imu,126,1.25996539
imu,127,1.26992418
imu,128,1.27997580
imu,129,1.29007100
imu,130,1.30002914
imu,131,1.31002341
imu,132,1.31986845
imu,133,1.32999345
imu,134,1.34007594
imu,135,1.34996957
imu,136,1.35996094
imu,137,1.36996946
imu,138,1.37996723
imu,139,1.39009995
imu,140,1.40001557
imu,141,1.41001653
imu,142,1.42012491
imu,143,1.42994507
imu,144,1.43998377
imu,145,1.44984090
imu,146,1.46002071
imu,147,1.46994872
imu,148,1.48015577
imu,149,1.48996509
imu,150,1.50007981
imu,151,1.50993766
imu,152,1.51992022
imu,153,1.53002185
imu,154,1.53990624
imu,155,1.54989936
imu,156,1.56006145
imu,157,1.57006436
imu,158,1.58008586
imu,159,1.58995513
imu,160,1.59988528
imu,161,1.61004460
imu,162,1.62016120
imu,163,1.63016808
imu,164,1.64001523
imu,165,1.65006431
imu,166,1.65996339
imu,167,1.67004528
imu,168,1.68001740
imu,169,1.69009571
imu,170,1.69993882
imu,171,1.71013780
imu,172,1.71991908
imu,173,1.73001961
imu,174,1.73986908
imu,175,1.75009659
imu,176,1.76005646
imu,177,1.76986329
imu,178,1.78001866
imu,179,1.79006882
imu,180,1.79999190
imu,181,1.81011302
imu,182,1.82000129
imu,183,1.82999210
imu,184,1.84006447
imu,185,1.85007689
imu,186,1.85999580
imu,187,1.87000546
imu,188,1.87992041
imu,189,1.89005994
imu,190,1.90006169
imu,191,1.91010231
imu,192,1.92002434
imu,193,1.93003105
imu,194,1.93990543
imu,195,1.95010800
imu,196,1.96002998
imu,197,1.97003208
imu,198,1.98004732
imu,199,1.98994654
imu,200,1.99996607
imu,201,2.01005570
imu,202,2.01993398
imu,203,2.02997998
imu,204,2.04004421
imu,205,2.05010858
imu,206,2.06000647
imu,207,2.07012021
imu,208,2.07978556
imu,209,2.09001647
imu,210,2.10018691
imu,211,2.10999382
imu,212,2.12001190
imu,213,2.12991247
imu,214,2.14009396
imu,215,2.15007402
imu,216,2.15983461
imu,217,2.16996140
imu,218,2.18004829
imu,219,2.19000670
imu,220,2.19986808
imu,221,2.20995049
imu,222,2.21999395
imu,223,2.23001509
imu,224,2.23995557
imu,225,2.24996880
imu,226,2.26004177
imu,227,2.26999999
imu,228,2.28004574
imu,229,2.29012310
imu,230,2.29990939
imu,231,2.31000908
imu,232,2.31991327
imu,233,2.32994395
imu,234,2.34004033
imu,235,2.35004241
imu,236,2.35994900
imu,237,2.37010820
imu,238,2.37999326
imu,239,2.38990248
imu,240,2.39990740
imu,241,2.40994937
imu,242,2.42001675
imu,243,2.43006916
imu,244,2.44004172
imu,245,2.44976753
imu,246,2.45997965
imu,247,2.46992787
imu,248,2.48007845
imu,249,2.49000631
imu,250,2.50008496
imu,251,2.50995127
imu,252,2.51998486
imu,253,2.52994656
imu,254,2.54012375
imu,255,2.55006711
imu,256,2.56004244
imu,257,2.56986821
imu,258,2.58002483
imu,259,2.58994299
imu,260,2.60010455
imu,261,2.61003686
imu,262,2.62011787
imu,263,2.63005249
imu,264,2.63995423
imu,265,2.65013273
imu,266,2.66001809
imu,267,2.67014901
imu,268,2.68006670
imu,269,2.68990994
imu,270,2.70004012
imu,271,2.71002212
imu,272,2.72007708
imu,273,2.73000339
imu,274,2.73996567
imu,275,2.74995346
imu,276,2.76003688
imu,277,2.76989907
imu,278,2.77993358
imu,279,2.78993583
imu,280,2.80008358
imu,281,2.80998676
imu,282,2.81998650
imu,283,2.82997368
imu,284,2.83997890
imu,285,2.85007677
imu,286,2.85981301
imu,287,2.87002413
imu,288,2.87994850
imu,289,2.89008029
imu,290,2.89992948
imu,291,2.90998679
imu,292,2.91999349
imu,293,2.93004998
imu,294,2.94013766
imu,295,2.95008529
imu,296,2.96001182
imu,297,2.97002883
imu,298,2.98001664
imu,299,2.98997826
imu,300,3.00002301
imu,301,3.01001015
imu,302,3.02004553
imu,303,3.03004355
imu,304,3.03997915
imu,305,3.05003611
imu,306,3.06001460
imu,307,3.07008954
imu,308,3.08000655
imu,309,3.08993809
imu,310,3.10011982
imu,311,3.10996229
imu,312,3.12009326
imu,313,3.13001446
imu,314,3.13999099
imu,315,3.15001117
imu,316,3.15977813
imu,317,3.17002350
imu,318,3.18005535
imu,319,3.18994907
imu,320,3.20012433
imu,321,3.21001358
imu,322,3.21996845
imu,323,3.22996976
imu,324,3.24004260
imu,325,3.25007925
imu,326,3.26000943
imu,327,3.26992391
imu,328,3.27996814
imu,329,3.29001125
imu,330,3.30004913
imu,331,3.30988437
imu,332,3.32004522
imu,333,3.32999097
imu,334,3.33990272
imu,335,3.35002754
imu,336,3.35991270
imu,337,3.36997808
imu,338,3.37983098
imu,339,3.38997268
imu,340,3.39990121
imu,341,3.41010763
imu,342,3.42005784
imu,343,3.43008135
imu,344,3.44003252
imu,345,3.45006442
imu,346,3.45992495
imu,347,3.46996799
imu,348,3.48001208
imu,349,3.48997975
imu,350,3.50002038
imu,351,3.50994349
imu,352,3.51997506
imu,353,3.53000406
imu,354,3.53996186
imu,355,3.55003867
imu,356,3.55992770
imu,357,3.57000957
imu,358,3.58013848
imu,359,3.58991749
imu,360,3.59999965
imu,361,3.60995223
imu,362,3.62005506
imu,363,3.62995437
imu,364,3.64008460
imu,365,3.65015413
imu,366,3.66000172
imu,367,3.66992258
imu,368,3.67990826
imu,369,3.69000081
imu,370,3.70005711
imu,371,3.70988059
imu,372,3.71988810
imu,373,3.72994337
imu,374,3.73999673
imu,375,3.74993856
imu,376,3.75994854
imu,377,3.77005716
imu,378,3.78016848
imu,379,3.79005153
imu,380,3.80003116
imu,381,3.80983828
imu,382,3.81998871
imu,383,3.83002983
imu,384,3.84010113
imu,385,3.85008401
imu,386,3.86004575
imu,387,3.86997468
imu,388,3.88001249
imu,389,3.88987062
imu,390,3.89993934
imu,391,3.90999629
imu,392,3.92009869
imu,393,3.92996195
imu,394,3.93981665
imu,395,3.95001060
imu,396,3.96001160
imu,397,3.97004283
imu,398,3.97990498
imu,399,3.98993026
imu,400,3.99984200
imu,401,4.00993165
imu,402,4.01985420
imu,403,4.02992207
imu,404,4.04000096
imu,405,4.04999496
imu,406,4.05995281
imu,407,4.06999177
imu,408,4.07995971
imu,409,4.09005183
imu,410,4.10000509
imu,411,4.11010533
imu,412,4.12008080
imu,413,4.13005366
imu,414,4.14006541
imu,415,4.15001759
imu,416,4.15991444
imu,417,4.17000343
imu,418,4.17989125
imu,419,4.19004435
imu,420,4.19997332
imu,421,4.20992418
imu,422,4.21991478
imu,423,4.22985696
imu,424,4.24008275
imu,425,4.25013986
imu,426,4.25998152
imu,427,4.26989167
imu,428,4.28004495
imu,429,4.29001583
imu,430,4.30008941
imu,431,4.30994854
imu,432,4.32008686
imu,433,4.32998025
imu,434,4.34018691
imu,435,4.34990786
imu,436,4.35993410
imu,437,4.37003971
imu,438,4.38001341
imu,439,4.38985576
imu,440,4.40000554
imu,441,4.41003567
imu,442,4.41990664
imu,443,4.43003615
imu,444,4.43988614
imu,445,4.44989783
imu,446,4.46011946
imu,447,4.47013652
imu,448,4.47990144
imu,449,4.48997472
imu,450,4.49997103
imu,451,4.51000775
imu,452,4.52005269
imu,453,4.53000973
imu,454,4.53989374
imu,455,4.54994249
imu,456,4.55995839
imu,457,4.57002275
imu,458,4.58009204
imu,459,4.58985955
imu,460,4.59998023
imu,461,4.60995495
imu,462,4.62004401
imu,463,4.63002585
imu,464,4.63992874
imu,465,4.64997701
imu,466,4.66006572
imu,467,4.66998812
imu,468,4.67985016
imu,469,4.69005757
imu,470,4.70000988
imu,471,4.71007567
imu,472,4.72007882
imu,473,4.72987234
imu,474,4.73988215
imu,475,4.75001342
imu,476,4.76004348
imu,477,4.77011101
imu,478,4.78010941
imu,479,4.78996434
imu,480,4.80006163
imu,481,4.80985150
imu,482,4.82008953
imu,483,4.82994850
imu,484,4.84004977
imu,485,4.84989026
imu,486,4.85994682
imu,487,4.87007818
imu,488,4.88005655
imu,489,4.89009336
imu,490,4.89987985
imu,491,4.91005238
imu,492,4.91999059
imu,493,4.92995802
imu,494,4.93998105
imu,495,4.95009007
imu,496,4.95990970
imu,497,4.96986899
imu,498,4.98008942
imu,499,4.98992013
imu,500,5.00004106
imu,501,5.00988121
imu,502,5.02001998
imu,503,5.02997203
imu,504,5.04000696
imu,505,5.04990288
imu,506,5.05984328
imu,507,5.06987252
imu,508,5.07997100
imu,509,5.09004738
imu,510,5.10004996
imu,511,5.11010270
imu,512,5.12001705
imu,513,5.12992279
imu,514,5.14000927
imu,515,5.15011259
imu,516,5.15999237
imu,517,5.16988895
imu,518,5.17993151
imu,519,5.19009708
imu,520,5.19990575
imu,521,5.20994247
imu,522,5.22001493
imu,523,5.23002803
imu,524,5.24005424
imu,525,5.24994117
imu,526,5.25990700
imu,527,5.27007130
imu,528,5.27988262
imu,529,5.29004672
imu,530,5.29987742
imu,531,5.30999100
imu,532,5.32006366
imu,533,5.32994444
imu,534,5.34003742
imu,535,5.34997903
imu,536,5.35992481
imu,537,5.36999453
imu,538,5.38007573
imu,539,5.38995608
imu,540,5.39985487
imu,541,5.40997439
imu,542,5.41989055
imu,543,5.42983344
imu,544,5.43995520
imu,545,5.45001841
imu,546,5.45997468
imu,547,5.46988490
imu,548,5.47998492
imu,549,5.49000581
imu,550,5.50004500
imu,551,5.50997724
imu,552,5.51997146
imu,553,5.53000472
imu,554,5.54006892
imu,555,5.54997596
imu,556,5.55993753
imu,557,5.57002533
imu,558,5.57998045
imu,559,5.59002459
imu,560,5.60006268
imu,561,5.60991971
imu,562,5.62005703
imu,563,5.62994295
imu,564,5.63998840
imu,565,5.64992801
imu,566,5.65981860
imu,567,5.67018242
imu,568,5.67989026
imu,569,5.69002118
imu,570,5.69997194
imu,571,5.71002100
imu,572,5.72000533
imu,573,5.73006527
imu,574,5.74000271
imu,575,5.75008295
imu,576,5.75998901
imu,577,5.76997730
imu,578,5.77992859
imu,579,5.79000527
imu,580,5.80002054
imu,581,5.80994448
imu,582,5.81994454
imu,583,5.82997351
imu,584,5.84009793
imu,585,5.84988247
imu,586,5.85995734
imu,587,5.86995108
imu,588,5.88004659
imu,589,5.88998288
imu,590,5.90005211
imu,591,5.91005131
imu,592,5.91999860
imu,593,5.93006185
imu,594,5.94007083
imu,595,5.95002535
imu,596,5.96011473
imu,597,5.97004012
imu,598,5.97995546
imu,599,5.99002075
imu,600,6.00010876
imu,601,6.01007595
imu,602,6.02007507
imu,603,6.03003010
imu,604,6.04002776
imu,605,6.05026170
imu,606,6.05992717
imu,607,6.06998292
imu,608,6.07997332
imu,609,6.09015916
imu,610,6.09993553
imu,611,6.11006130
imu,612,6.11995482
imu,613,6.13003208
imu,614,6.14002174
imu,615,6.15011740
imu,616,6.15999079
imu,617,6.16983911
imu,618,6.17995230
imu,619,6.19015277
imu,620,6.19995406
imu,621,6.20998389
imu,622,6.21989665
imu,623,6.22994810
imu,624,6.24015026
imu,625,6.25005912
imu,626,6.26006226
imu,627,6.26996292
imu,628,6.28000437
imu,629,6.29008003
imu,630,6.29997670
imu,631,6.31000322
imu,632,6.31992665
imu,633,6.33012365
imu,634,6.33991754
imu,635,6.34994341
imu,636,6.36003871
imu,637,6.37009141
imu,638,6.37999915
imu,639,6.39003229
imu,640,6.40011800
imu,641,6.40992800
imu,642,6.42016025
imu,643,6.43006644
imu,644,6.43998675
imu,645,6.44999314
imu,646,6.45993307
imu,647,6.46995419
imu,648,6.48015959
imu,649,6.48997694
imu,650,6.49993006
imu,651,6.50991325
imu,652,6.52007596
imu,653,6.52998728
imu,654,6.54004220
imu,655,6.54992666
imu,656,6.55999641
imu,657,6.56988132
imu,658,6.57998209
imu,659,6.59008247
imu,660,6.60023759
imu,661,6.61000751
imu,662,6.61995386
imu,663,6.62989968
imu,664,6.63993933
imu,665,6.65010026
imu,666,6.65988974
imu,667,6.67013607
imu,668,6.67994238
imu,669,6.69004695
imu,670,6.70001042
imu,671,6.70996888
imu,672,6.71996145
imu,673,6.73005969
imu,674,6.74005218
imu,675,6.75009472
imu,676,6.76003210
imu,677,6.77005334
imu,678,6.77990908
imu,679,6.78999640
imu,680,6.80007237
imu,681,6.81004174
imu,682,6.82016179
imu,683,6.82992188
imu,684,6.84005149
imu,685,6.85003691
imu,686,6.85995845
imu,687,6.86993115
imu,688,6.88002490
imu,689,6.89002086
imu,690,6.89997940
imu,691,6.91001952
imu,692,6.91995069
imu,693,6.92994213
imu,694,6.93985643
imu,695,6.94988537
imu,696,6.95990464
imu,697,6.96998283
imu,698,6.97997419
imu,699,6.98994914
imu,700,7.00004027
imu,701,7.01002388
imu,702,7.01997717
imu,703,7.03008281
imu,704,7.03998832
imu,705,7.05003553
imu,706,7.05995016
imu,707,7.07018287
imu,708,7.07992211
imu,709,7.09010650
imu,710,7.09987292
imu,711,7.11003118
imu,712,7.11993241
imu,713,7.13006104
imu,714,7.13994901
imu,715,7.14994851
imu,716,7.15991048
imu,717,7.16997774
imu,718,7.18006860
imu,719,7.19007846
imu,720,7.19998021
imu,721,7.20996814
imu,722,7.22010325
imu,723,7.23007828
imu,724,7.23995011
imu,725,7.25014056
imu,726,7.26011887
imu,727,7.26996372
imu,728,7.27996311
imu,729,7.28991671
imu,730,7.30010760
imu,731,7.31006954
imu,732,7.31997980
imu,733,7.32987375
imu,734,7.34001725
imu,735,7.35003196
imu,736,7.35980417
imu,737,7.37002032
imu,738,7.38004032
imu,739,7.38993687
imu,740,7.40003926
imu,741,7.40996301
imu,742,7.41992578
imu,743,7.43008613
imu,744,7.43992658
imu,745,7.45002607
imu,746,7.45993977
imu,747,7.46994790
imu,748,7.48007513
imu,749,7.49011959
imu,750,7.49993082
imu,751,7.51005613
imu,752,7.51996286
imu,753,7.52995705
imu,754,7.53988878
imu,755,7.54998048
imu,756,7.56002956
imu,757,7.57013297
imu,758,7.58004514
imu,759,7.59003923
imu,760,7.60002917
imu,761,7.61004554
imu,762,7.61997009
imu,763,7.62998551
imu,764,7.64004867
imu,765,7.64987668
imu,766,7.65997192
imu,767,7.67005913
imu,768,7.67999273
imu,769,7.69001531
imu,770,7.69998216
imu,771,7.70993901
imu,772,7.72002024
imu,773,7.73007133
imu,774,7.74008819
imu,775,7.74992135
imu,776,7.75999826
imu,777,7.77000785
imu,778,7.78006073
imu,779,7.78996727
imu,780,7.79987441
imu,781,7.81006485
imu,782,7.82002973
imu,783,7.82998748
imu,784,7.83991025
imu,785,7.84995706
imu,786,7.86011862
imu,787,7.86996530
imu,788,7.87999360
imu,789,7.89004301
imu,790,7.90012956
imu,791,7.91005276
imu,792,7.92000331
imu,793,7.93004584
imu,794,7.93998342
imu,795,7.95003836
imu,796,7.95999324
imu,797,7.96992132
imu,798,7.98003787
imu,799,7.98993587
imu,800,7.99989977
imu,801,8.00996921
imu,802,8.01982809
imu,803,8.02989868
imu,804,8.03994630
imu,805,8.05004850
imu,806,8.06002858
imu,807,8.07002619
imu,808,8.07998159
imu,809,8.08995889
imu,810,8.09996541
imu,811,8.11005414
imu,812,8.11986044
imu,813,8.12994673
imu,814,8.14013487
imu,815,8.15000667
imu,816,8.15992122
imu,817,8.16998331
imu,818,8.18006254
imu,819,8.18996885
imu,820,8.19995361
imu,821,8.21004282
imu,822,8.21999079
imu,823,8.22991967
imu,824,8.23990618
imu,825,8.25002546
imu,826,8.26000331
imu,827,8.27005782
imu,828,8.27991301
imu,829,8.29011548
imu,830,8.29996176
imu,831,8.31004815
imu,832,8.31996484
imu,833,8.32989602
imu,834,8.34010365
imu,835,8.35002235
imu,836,8.35995272
imu,837,8.36999201
imu,838,8.38001419
imu,839,8.38982666
imu,840,8.39997017
imu,841,8.40999640
imu,842,8.41996446
imu,843,8.42984422
imu,844,8.44022160
imu,845,8.44997819
imu,846,8.45993121
imu,847,8.46996804
imu,848,8.48004616
imu,849,8.48986516
imu,850,8.50002530
imu,851,8.50989962
imu,852,8.51986269
imu,853,8.52981393
imu,854,8.53992650
imu,855,8.54996868
imu,856,8.55988452
imu,857,8.57000859
imu,858,8.57996867
imu,859,8.59004079
imu,860,8.60016272
imu,861,8.61001065
imu,862,8.61994468
imu,863,8.62998578
imu,864,8.64000489
imu,865,8.64989901
imu,866,8.66008279
imu,867,8.66994831
imu,868,8.68016425
imu,869,8.69010302
imu,870,8.70007722
imu,871,8.70990672
imu,872,8.71993194
imu,873,8.73004276
imu,874,8.74003319
imu,875,8.74990624
imu,876,8.76003478
imu,877,8.77001392
imu,878,8.77990345
imu,879,8.79010036
imu,880,8.80006586
imu,881,8.80998881
imu,882,8.81994577
imu,883,8.82999980
imu,884,8.84012710
imu,885,8.84996935
imu,886,8.85999976
imu,887,8.86999217
imu,888,8.87985532
imu,889,8.89004109
imu,890,8.89980217
imu,891,8.90996952
imu,892,8.92000840
imu,893,8.93008522
imu,894,8.94001413
imu,895,8.94998218
imu,896,8.96000088
imu,897,8.96993062
imu,898,8.98012870
imu,899,8.98996871
imu,900,9.00004542
imu,901,9.01003843
imu,902,9.01992759
imu,903,9.02995168
imu,904,9.03990284
imu,905,9.05004821
imu,906,9.06005385
imu,907,9.07008247
imu,908,9.08000545
imu,909,9.09003750
imu,910,9.10003655
imu,911,9.11012866
imu,912,9.12011507
imu,913,9.12999329
imu,914,9.13990609
imu,915,9.15011333
imu,916,9.16010280
imu,917,9.16992142
imu,918,9.18003728
imu,919,9.19007249
imu,920,9.20003700
imu,921,9.20983977
imu,922,9.21988326
imu,923,9.22997076
imu,924,9.24008169
imu,925,9.25004561
imu,926,9.26019265
imu,927,9.26997586
imu,928,9.28003933
imu,929,9.28983553
imu,930,9.29995368
imu,931,9.31004232
imu,932,9.31989916
imu,933,9.32990625
imu,934,9.34008359
imu,935,9.34984378
imu,936,9.36003516
imu,937,9.36993942
imu,938,9.38013648
imu,939,9.38988217
imu,940,9.40003323
imu,941,9.40991338
imu,942,9.41995502
imu,943,9.43015619
imu,944,9.43987866
imu,945,9.44993543
imu,946,9.46003741
imu,947,9.46993029
imu,948,9.48004041
imu,949,9.48996747
imu,950,9.49997696
imu,951,9.50997832
imu,952,9.52011339
imu,953,9.53000352
imu,954,9.53987506
imu,955,9.55004431
imu,956,9.55997267
imu,957,9.56990216
imu,958,9.58010482
imu,959,9.59000680
imu,960,9.59992077
imu,961,9.60991584
imu,962,9.62007742
imu,963,9.62993847
imu,964,9.64004713
imu,965,9.64999885
imu,966,9.66008299
imu,967,9.67001130
imu,968,9.68015169
imu,969,9.68999282
imu,970,9.70022051
imu,971,9.70996916
imu,972,9.72002447
imu,973,9.73001397
imu,974,9.73991719
imu,975,9.74989242
imu,976,9.75989180
imu,977,9.77004019
imu,978,9.78015731
imu,979,9.78999469
imu,980,9.79996196
imu,981,9.80996149
imu,982,9.81996567
imu,983,9.82996089
imu,984,9.83994978
imu,985,9.84996375
imu,986,9.86007304
imu,987,9.86992698
imu,988,9.87995469
imu,989,9.89010355
imu,990,9.89995741
imu,991,9.91004766
imu,992,9.91995044
imu,993,9.93003798
imu,994,9.94010689
imu,995,9.94996956
imu,996,9.95999491
imu,997,9.96991294
imu,998,9.97995636
imu,999,9.98996714
imu,1000,9.99986517
imu,1001,10.00987781
imu,1002,10.01996775
imu,1003,10.02992839
imu,1004,10.04006652
imu,1005,10.05002318
imu,1006,10.06011766
imu,1007,10.07008934
imu,1008,10.08004035
imu,1009,10.08994130
imu,1010,10.09987139
imu,1011,10.11003647
imu,1012,10.11986768
imu,1013,10.13001113
imu,1014,10.14007788
imu,1015,10.14987668
imu,1016,10.16000596
imu,1017,10.16979721
imu,1018,10.18014263
imu,1019,10.18988040
imu,1020,10.19998673
imu,1021,10.20995976
imu,1022,10.21996419
imu,1023,10.23008380
imu,1024,10.23994838
imu,1025,10.25002273
imu,1026,10.26003760
imu,1027,10.26996061
imu,1028,10.28009559
imu,1029,10.29003539
imu,1030,10.29997684
imu,1031,10.31008025
imu,1032,10.31992256
imu,1033,10.32992007
imu,1034,10.34000595
imu,1035,10.34993846
imu,1036,10.36011873
imu,1037,10.37005771
imu,1038,10.37995028
imu,1039,10.39006765
imu,1040,10.39990229
imu,1041,10.40997632
imu,1042,10.42005345
imu,1043,10.42998837
imu,1044,10.43976161
imu,1045,10.45010918
imu,1046,10.46001271
imu,1047,10.46998539
imu,1048,10.47989017
imu,1049,10.48990277
imu,1050,10.50011824
imu,1051,10.50993941
imu,1052,10.51999434
imu,1053,10.52999160
imu,1054,10.54006752
imu,1055,10.55012097
imu,1056,10.56022188
imu,1057,10.57004260
imu,1058,10.58001862
imu,1059,10.58982688
imu,1060,10.60008780
imu,1061,10.61013573
imu,1062,10.61995829
imu,1063,10.63008620
imu,1064,10.64013108
imu,1065,10.65008886
imu,1066,10.65994952
imu,1067,10.66998644
imu,1068,10.68013246
imu,1069,10.69001117
imu,1070,10.69992960
imu,1071,10.71010246
imu,1072,10.72005054
imu,1073,10.72992916
imu,1074,10.73995653
imu,1075,10.74997033
imu,1076,10.75999270
imu,1077,10.77005489
imu,1078,10.78003837
imu,1079,10.79002064
imu,1080,10.80004162
imu,1081,10.81003604
imu,1082,10.82016600
imu,1083,10.83002375
imu,1084,10.83994952
imu,1085,10.84995318
imu,1086,10.85998834
imu,1087,10.86992116
imu,1088,10.88003888
imu,1089,10.88995586
imu,1090,10.89994060
imu,1091,10.91001162
imu,1092,10.91991644
imu,1093,10.93003299
imu,1094,10.93997434
imu,1095,10.95000359
imu,1096,10.95991815
imu,1097,10.96991435
imu,1098,10.98004283
imu,1099,10.99005561
imu,1100,10.99991965
imu,1101,11.01021643
imu,1102,11.02000644
imu,1103,11.02980818
imu,1104,11.03998505
imu,1105,11.04994226
imu,1106,11.05998054
imu,1107,11.06992135
imu,1108,11.08007079
imu,1109,11.08986130
imu,1110,11.10004306
imu,1111,11.11010547
imu,1112,11.11996455
imu,1113,11.12983416
imu,1114,11.13997191
imu,1115,11.14997852
imu,1116,11.16012503
imu,1117,11.17000749
imu,1118,11.18010504
imu,1119,11.19023945
imu,1120,11.19981776
imu,1121,11.20998001
imu,1122,11.21995861
imu,1123,11.23002896
imu,1124,11.23992302
imu,1125,11.24987403
imu,1126,11.26008251
imu,1127,11.26997558
imu,1128,11.27995316
imu,1129,11.29006473
imu,1130,11.29980499
imu,1131,11.30985263
imu,1132,11.32001063
imu,1133,11.33001160
imu,1134,11.33995784
imu,1135,11.34985748
imu,1136,11.35980214
imu,1137,11.37003778
imu,1138,11.37986783
imu,1139,11.38998915
imu,1140,11.39998976
imu,1141,11.40992016
imu,1142,11.42008329
imu,1143,11.42981235
imu,1144,11.43993967
imu,1145,11.44989424
imu,1146,11.46011502
imu,1147,11.46997388
imu,1148,11.47987067
imu,1149,11.49012040
imu,1150,11.50008192
imu,1151,11.51009978
imu,1152,11.52001275
imu,1153,11.52997373
imu,1154,11.53995925
imu,1155,11.54999258
imu,1156,11.56009423
imu,1157,11.57003848
imu,1158,11.58008839
imu,1159,11.59001832
imu,1160,11.59995943
imu,1161,11.60983422
imu,1162,11.61992075
imu,1163,11.63004673
imu,1164,11.63981290
imu,1165,11.64995990
imu,1166,11.66009645
imu,1167,11.66991077
imu,1168,11.68003950
imu,1169,11.69004928
imu,1170,11.70007383
imu,1171,11.70992593
imu,1172,11.71995500
imu,1173,11.72994915
imu,1174,11.73991547
imu,1175,11.75003710
imu,1176,11.76005320
imu,1177,11.76981231
imu,1178,11.77990682
imu,1179,11.79003917
imu,1180,11.79999306
imu,1181,11.80992133
imu,1182,11.82006276
imu,1183,11.82988758
imu,1184,11.84001135
imu,1185,11.85002636
imu,1186,11.85991631
imu,1187,11.87008075
imu,1188,11.87998308
imu,1189,11.88995798
imu,1190,11.90004460
imu,1191,11.91000109
imu,1192,11.91998604
imu,1193,11.93003172
imu,1194,11.93997581
imu,1195,11.95011773
imu,1196,11.95978789
imu,1197,11.96990636
imu,1198,11.98002988
imu,1199,11.98996169
imu,1200,11.99976902
imu,1201,12.01012751
imu,1202,12.01982846
imu,1203,12.03004846
imu,1204,12.03989249
imu,1205,12.05007218
imu,1206,12.05992286
imu,1207,12.07002504
imu,1208,12.07987053
imu,1209,12.08996493
imu,1210,12.10004141
imu,1211,12.10997004
imu,1212,12.12017229
imu,1213,12.12983954
imu,1214,12.13995135
imu,1215,12.14994814
imu,1216,12.16002866
imu,1217,12.16995778
imu,1218,12.18002339
imu,1219,12.19002449
imu,1220,12.20007800
imu,1221,12.21004746
imu,1222,12.21996922
imu,1223,12.23018318
imu,1224,12.24005321
imu,1225,12.24987252
imu,1226,12.26002294
imu,1227,12.26998379
imu,1228,12.27998040
imu,1229,12.29000248
imu,1230,12.29992927
imu,1231,12.31012613
imu,1232,12.32000330
imu,1233,12.33002600
imu,1234,12.33999456
imu,1235,12.35001841
imu,1236,12.36008626
imu,1237,12.37003735
imu,1238,12.38004407
imu,1239,12.39001553
imu,1240,12.40002789
imu,1241,12.40999593
imu,1242,12.41991812
imu,1243,12.43002152
imu,1244,12.44000538
imu,1245,12.44998453
imu,1246,12.46009684
imu,1247,12.47009584
imu,1248,12.48009633
imu,1249,12.48987385
imu,1250,12.50006994
imu,1251,12.50999584
imu,1252,12.51993360
imu,1253,12.53016730
imu,1254,12.53989323
imu,1255,12.55003097
imu,1256,12.55994716
imu,1257,12.56991230
imu,1258,12.57992922
imu,1259,12.58978218
imu,1260,12.59996247
imu,1261,12.61000161
imu,1262,12.61991310
imu,1263,12.62993203
imu,1264,12.64003882
imu,1265,12.65011039
imu,1266,12.65989655
imu,1267,12.67005028
imu,1268,12.68012010
imu,1269,12.68999745
imu,1270,12.69992321
imu,1271,12.70996027
imu,1272,12.72000547
imu,1273,12.72985584
imu,1274,12.73991242
imu,1275,12.75011485
imu,1276,12.76012280
imu,1277,12.76995295
imu,1278,12.77999785
imu,1279,12.78998873
imu,1280,12.79999709
imu,1281,12.80990076
imu,1282,12.81996086
imu,1283,12.82997678
imu,1284,12.83987708
imu,1285,12.85002831
imu,1286,12.85992680
