timestamp_s,x_m,y_m,z_m,yaw_rad
25.850000,9.849017,-1.866688,1.501312,-0.02855813
25.900000,9.865598,-1.866995,1.502135,-0.00835741
25.950000,9.882048,-1.866964,1.502950,0.01214027
26.000000,9.898369,-1.866597,1.503755,0.03291086
26.050000,9.914561,-1.865894,1.504550,0.05392857
26.100000,9.930623,-1.864856,1.505335,0.07516596
26.150000,9.946557,-1.863484,1.506109,0.09659408
26.200000,9.962364,-1.861780,1.506874,0.11818264
26.250000,9.978042,-1.859746,1.507628,0.13990023
26.300000,9.993594,-1.857382,1.508372,0.16171447
26.350000,10.009020,-1.854692,1.509105,0.18359227
26.400000,10.024320,-1.851677,1.509828,0.20550009
26.450000,10.039495,-1.848340,1.510539,0.22740415
26.500000,10.054546,-1.844683,1.511240,0.24927068
26.550000,10.069473,-1.840708,1.511929,0.27106623
26.600000,10.084277,-1.836420,1.512607,0.29275784
26.650000,10.098959,-1.831821,1.513274,0.31431333
26.700000,10.113520,-1.826914,1.513929,0.33570149
26.750000,10.127960,-1.821702,1.514572,0.35689230
26.800000,10.142281,-1.816190,1.515204,0.37785711
26.850000,10.156482,-1.810381,1.515824,0.39856878
26.900000,10.170567,-1.804278,1.516432,0.41900185
26.950000,10.184534,-1.797887,1.517027,0.43913260
27.000000,10.198385,-1.791212,1.517611,0.45893914
27.050000,10.212121,-1.784256,1.518182,0.47840150
27.100000,10.225744,-1.777024,1.518741,0.49750160
27.150000,10.239253,-1.769521,1.519287,0.51622330
27.200000,10.252651,-1.761752,1.519820,0.53455233
27.250000,10.265938,-1.753723,1.520341,0.55247631
27.300000,10.279115,-1.745437,1.520849,0.56998465
27.350000,10.292185,-1.736900,1.521344,0.58706849
27.400000,10.305147,-1.728118,1.521826,0.60372064
27.450000,10.318003,-1.719095,1.522295,0.61993543
27.500000,10.330754,-1.709839,1.522751,0.63570870
27.550000,10.343402,-1.700354,1.523194,0.65103759
27.600000,10.355947,-1.690645,1.523623,0.66592054
27.650000,10.368392,-1.680720,1.524039,0.68035709
27.700000,10.380737,-1.670584,1.524441,0.69434783
27.750000,10.392984,-1.660243,1.524830,0.70789428
27.800000,10.405134,-1.649703,1.525205,0.72099877
27.850000,10.417189,-1.638971,1.525566,0.73366438
27.900000,10.429149,-1.628053,1.525914,0.74589480
27.950000,10.441018,-1.616954,1.526248,0.75769428
28.000000,10.452795,-1.605682,1.526568,0.76906751
28.050000,10.464482,-1.594244,1.526874,0.78001959
28.100000,10.476082,-1.582645,1.527166,0.79055592
28.150000,10.487595,-1.570892,1.527444,0.80068215
28.200000,10.499023,-1.558991,1.527707,0.81040410
28.250000,10.510368,-1.546950,1.527957,0.81972773
28.300000,10.521630,-1.534776,1.528192,0.82865910
28.350000,10.532813,-1.522474,1.528414,0.83720428
28.400000,10.543917,-1.510051,1.528620,0.84536935
28.450000,10.554945,-1.497514,1.528813,0.85316035
28.500000,10.565897,-1.484871,1.528991,0.86058325
28.550000,10.576776,-1.472127,1.529155,0.86764392
28.600000,10.587583,-1.459289,1.529304,0.87434813
28.650000,10.598320,-1.446364,1.529439,0.88070150
28.700000,10.608988,-1.433358,1.529560,0.88670947
28.750000,10.619590,-1.420279,1.529665,0.89237734
28.800000,10.630127,-1.407133,1.529757,0.89771023
28.850000,10.640602,-1.393925,1.529834,0.90271304
28.900000,10.651015,-1.380664,1.529896,0.90739049
28.950000,10.661369,-1.367355,1.529944,0.91174709
29.000000,10.671665,-1.354004,1.529977,0.91578716
29.050000,10.681906,-1.340619,1.529996,0.91951479
29.100000,10.692092,-1.327205,1.530000,0.92293388
29.150000,10.702227,-1.313768,1.529989,0.92604809
29.200000,10.712312,-1.300315,1.529964,0.92886092
29.250000,10.722349,-1.286851,1.529924,0.93137563
29.300000,10.732340,-1.273384,1.529870,0.93359531
29.350000,10.742286,-1.259917,1.529801,0.93552286
29.400000,10.752190,-1.246458,1.529718,0.93716098
29.450000,10.762053,-1.233012,1.529620,0.93851220
29.500000,10.771878,-1.219584,1.529508,0.93957892
29.550000,10.781667,-1.206180,1.529381,0.94036333
29.600000,10.791421,-1.192805,1.529239,0.94086753
29.650000,10.801142,-1.179465,1.529083,0.94109345
29.700000,10.810833,-1.166164,1.528913,0.94104294
29.750000,10.820496,-1.152907,1.528729,0.94071772
29.800000,10.830132,-1.139700,1.528530,0.94011944
29.850000,10.839743,-1.126547,1.528316,0.93924967
29.900000,10.849332,-1.113452,1.528089,0.93810993
29.950000,10.858900,-1.100420,1.527847,0.93670171
30.000000,10.868450,-1.087455,1.527591,0.93592895
