timestamp_s,x_m,y_m,z_m,yaw_rad
25.800000,10.366888,-1.911807,1.576224,-0.01840642
25.850000,10.371064,-1.934519,1.536880,0.00421126
25.900000,10.358221,-1.887745,1.588399,0.02080619
25.950000,10.376107,-1.870167,1.586278,0.04677873
26.000000,10.400670,-1.900294,1.579039,0.06492351
26.050000,10.422860,-1.889677,1.576301,0.09904535
26.100000,10.461303,-1.923152,1.602330,0.11375967
26.150000,10.478457,-1.901811,1.548649,0.13254397
26.200000,10.498518,-1.852190,1.573846,0.15074824
26.250000,10.466057,-1.909025,1.566891,0.17539874
26.300000,10.528100,-1.896057,1.601214,0.19143918
26.350000,10.548894,-1.857831,1.573319,0.22617438
26.400000,10.560018,-1.894475,1.595285,0.25004923
26.450000,10.578462,-1.894624,1.588154,0.26437530
26.500000,10.586724,-1.839989,1.611629,0.29689126
26.550000,10.630635,-1.875240,1.569202,0.29811298
26.600000,10.596724,-1.881884,1.577287,0.33283327
26.650000,10.641102,-1.887833,1.582444,0.34980309
26.700000,10.649004,-1.846019,1.626853,0.38379462
26.750000,10.622083,-1.868365,1.596731,0.39803241
26.800000,10.659925,-1.832947,1.611709,0.41685147
26.850000,10.695564,-1.853061,1.608874,0.42489761
26.900000,10.691600,-1.813575,1.576709,0.44968561
26.950000,10.695982,-1.844582,1.586671,0.47117454
27.000000,10.741449,-1.821507,1.577168,0.48847821
27.050000,10.749454,-1.821195,1.570823,0.51365799
27.100000,10.764390,-1.810196,1.588788,0.54249613
27.150000,10.791649,-1.788313,1.570946,0.56072881
27.200000,10.759470,-1.777059,1.575420,0.56551404
27.250000,10.761353,-1.773264,1.586074,0.59408386
27.300000,10.761795,-1.742847,1.596789,0.60334927
27.350000,10.788907,-1.758926,1.588037,0.63394774
27.400000,10.819292,-1.752999,1.587596,0.64685678
27.450000,10.867080,-1.756808,1.606241,0.66092941
27.500000,10.809704,-1.707023,1.567063,0.67372293
27.550000,10.858226,-1.726481,1.587322,0.68620804
27.600000,10.875911,-1.735228,1.610927,0.69821437
27.650000,10.896421,-1.730907,1.599086,0.71973235
27.700000,10.911518,-1.683590,1.599432,0.72752547
27.750000,10.927535,-1.670980,1.605314,0.74464799
27.800000,10.905156,-1.698616,1.588299,0.76100202
27.850000,10.924539,-1.649423,1.593888,0.76485461
27.900000,10.939525,-1.645584,1.596114,0.78227621
27.950000,10.968004,-1.656349,1.594167,0.78913285
28.000000,10.942737,-1.648915,1.609447,0.79904380
28.050000,10.961111,-1.610714,1.629202,0.80947907
28.100000,11.012494,-1.582819,1.601133,0.82976927
28.150000,10.996598,-1.614256,1.571574,0.84938771
28.200000,11.033426,-1.594065,1.571294,0.84498693
28.250000,11.029858,-1.551349,1.592967,0.86649957
28.300000,11.026411,-1.564407,1.616179,0.86748885
28.350000,11.045066,-1.570639,1.600713,0.88586679
28.400000,11.071116,-1.562938,1.616682,0.88800586
28.450000,11.063436,-1.488086,1.560590,0.90124307
28.500000,11.089358,-1.519812,1.593330,0.89752516
28.550000,11.097791,-1.496367,1.616152,0.90465404
28.600000,11.075861,-1.522769,1.582375,0.91859786
28.650000,11.131924,-1.475917,1.620001,0.93053976
28.700000,11.126828,-1.456862,1.609110,0.92068564
28.750000,11.131386,-1.404319,1.610762,0.92694099
28.800000,11.162195,-1.428735,1.612724,0.93831008
28.850000,11.155511,-1.424494,1.592591,0.94469458
28.900000,11.165229,-1.385841,1.626613,0.93970810
28.950000,11.178475,-1.412770,1.593137,0.94366468
29.000000,11.216486,-1.386476,1.565888,0.96878302
29.050000,11.229156,-1.348974,1.579950,0.96289814
29.100000,11.193827,-1.356975,1.590218,0.95962354
29.150000,11.233984,-1.339236,1.593531,0.95934462
29.200000,11.243204,-1.322730,1.606694,0.97095484
29.250000,11.206732,-1.310332,1.585036,0.97516177
29.300000,11.226258,-1.298488,1.631377,0.96935495
29.350000,11.234720,-1.286695,1.580767,0.97895157
29.400000,11.253341,-1.291539,1.588631,0.98059702
29.450000,11.264586,-1.290697,1.591246,0.97275778
29.500000,11.285758,-1.214901,1.609326,0.97963086
29.550000,11.283629,-1.246833,1.594171,0.97053346
29.600000,11.305428,-1.220343,1.610346,0.98124066
29.650000,11.318804,-1.179198,1.612120,0.98532308
29.700000,11.300360,-1.180719,1.598142,0.97520027
29.750000,11.335921,-1.185279,1.594735,0.97955414
29.800000,11.366079,-1.162628,1.602073,0.97684233
29.850000,11.328745,-1.127211,1.581736,0.98331751
29.900000,11.350991,-1.121364,1.563761,0.97692142
29.950000,11.375549,-1.137900,1.598070,0.97492594
30.000000,11.353603,-1.084626,1.604706,0.97814701
