timestamp_s,x_m,y_m,z_m,yaw_rad
25.800000,10.806983,-1.792847,1.661784,0.09165508
25.850000,10.790041,-1.890406,1.695917,0.02958299
25.900000,10.759495,-1.822295,1.649599,0.11900508
25.950000,10.863217,-1.980332,1.607133,0.18325728
26.000000,10.829398,-1.813992,1.687120,0.13880633
26.050000,10.791894,-1.916565,1.670358,0.11009192
26.100000,10.849061,-1.885294,1.607194,0.20887297
26.150000,11.019525,-1.913207,1.472325,0.19894885
26.200000,10.970807,-1.809461,1.744332,0.21691547
26.250000,10.843216,-1.856873,1.577218,0.22425068
26.300000,11.026399,-1.908443,1.675144,0.26999970
26.350000,11.015685,-1.894177,1.667555,0.35655834
26.400000,10.966298,-1.849739,1.656496,0.29602439
26.450000,11.056237,-1.839165,1.600559,0.39743536
26.500000,11.001396,-1.840995,1.593160,0.42962064
26.550000,10.985486,-1.899119,1.649968,0.47397533
26.600000,11.023885,-1.876496,1.574914,0.47476445
26.650000,11.036055,-1.853902,1.673160,0.42769185
26.700000,10.938458,-1.838772,1.752660,0.45674729
26.750000,11.134055,-1.913385,1.624392,0.51471419
26.800000,11.065068,-1.826846,1.648933,0.52582107
26.850000,10.970388,-1.837783,1.505957,0.49567533
26.900000,11.153609,-1.826456,1.570718,0.51610741
26.950000,11.137674,-1.887752,1.667756,0.55596438
27.000000,11.171253,-1.823733,1.688380,0.55798616
27.050000,11.198247,-1.814180,1.600782,0.61397734
27.100000,11.187049,-1.774618,1.737529,0.63486022
27.150000,11.148847,-1.692875,1.667165,0.71318629
27.200000,11.250330,-1.764241,1.667102,0.69401982
27.250000,11.192312,-1.855106,1.718721,0.69554301
27.300000,11.226301,-1.777500,1.541083,0.71553951
27.350000,11.252627,-1.801542,1.633637,0.69749637
27.400000,11.265326,-1.692001,1.550473,0.77734497
27.450000,11.247073,-1.793446,1.710115,0.79640759
27.500000,11.283534,-1.761095,1.675603,0.78438340
27.550000,11.395286,-1.666407,1.655247,0.80671726
27.600000,11.365532,-1.710642,1.721641,0.78786554
27.650000,11.331420,-1.666613,1.670805,0.83130769
27.700000,11.263260,-1.639518,1.672790,0.83120526
27.750000,11.382656,-1.624689,1.676491,0.87963013
27.800000,11.418942,-1.603274,1.660527,0.82776252
27.850000,11.427694,-1.646300,1.669307,0.86099497
27.900000,11.468505,-1.630380,1.627937,0.86908256
27.950000,11.393622,-1.555505,1.699586,0.84497844
28.000000,11.509095,-1.695543,1.686041,0.93553341
28.050000,11.399657,-1.666157,1.677393,0.92174796
28.100000,11.443648,-1.588520,1.704828,0.90814199
28.150000,11.569660,-1.570591,1.635366,0.95941833
28.200000,11.611013,-1.573402,1.600686,0.94231718
28.250000,11.594714,-1.594224,1.669023,0.92686204
28.300000,11.527558,-1.588077,1.667722,0.91761445
28.350000,11.668369,-1.517782,1.597949,0.97912844
28.400000,11.540132,-1.542012,1.500506,1.00249079
28.450000,11.577621,-1.613129,1.554787,0.98751333
28.500000,11.582969,-1.443721,1.600196,0.95035413
28.550000,11.511722,-1.365030,1.700474,1.00285682
28.600000,11.585034,-1.586684,1.641623,1.06212778
28.650000,11.597781,-1.477555,1.589426,1.00644143
28.700000,11.588436,-1.388811,1.578532,0.97524299
28.750000,11.570941,-1.388578,1.560778,1.03881600
28.800000,11.596824,-1.460659,1.679830,1.05434626
28.850000,11.628549,-1.502867,1.575365,0.99376908
28.900000,11.568847,-1.337561,1.665679,1.04726498
28.950000,11.686595,-1.413901,1.631240,1.11149382
29.000000,11.661420,-1.435270,1.608014,1.01254762
29.050000,11.770518,-1.335364,1.693751,1.04553595
29.100000,11.611211,-1.291126,1.671226,1.03900779
29.150000,11.663407,-1.319120,1.590454,1.03310431
29.200000,11.792069,-1.333487,1.720073,1.03777849
29.250000,11.627690,-1.227769,1.723011,1.02855620
29.300000,11.697489,-1.210870,1.673264,1.09307933
29.350000,11.774919,-1.261495,1.632878,1.05580857
29.400000,11.784758,-1.209383,1.647770,1.05634488
29.450000,11.795178,-1.234505,1.662732,1.04663974
29.500000,11.727454,-1.213835,1.615163,1.08344217
29.550000,11.703954,-1.252469,1.702802,1.06511704
29.600000,11.797849,-1.155306,1.701123,1.14792268
29.650000,11.827729,-1.159063,1.615727,1.11770369
29.700000,11.873373,-1.255171,1.662749,1.11905074
29.750000,11.678815,-1.179622,1.607157,1.06346076
29.800000,11.851427,-1.078158,1.641675,1.10351050
29.850000,11.813237,-1.050841,1.693018,1.11354730
29.900000,11.834430,-1.144236,1.701902,1.08594816
29.950000,11.921584,-1.164338,1.629942,1.10861116
30.000000,11.875665,-1.099344,1.686793,1.01878342
